"﻿""id. Response ID""",Electric driving range,oldcartype,Discontinuance (inc. purchased lease) 2,Age,Gender,Oneway_commute_dist,Long_trip_num,Safety,Refuelling/Recharging costs,Environmental impacts,Reliability,Electric driving range,Convenience of charging,Household_income,"Home Charging (L1, L2, None)","Work charging (L1, L2, DC, none)",Public charging,Second_vehicle,"Lease (1 lease, 0 other)",Survey_completion
155,270,BEV,Original,55,Male,25.4,3,5,5,4,4,4,3,"$300,000 to $349,999",Level 2,No charging,DC Fast,25,0,40
156,84,BEV,Continued,45,Female,,0,5,5,5,5,2,5,"$300,000 to $349,999",Level 2,No charging,No charging,52,1,40
157,87,BEV,Original,,,,0,,,,,,,,Level 1,,Level 2,24,0,8
159,238,BEV,Original,,,,0,,,,,,,,Level 2,No charging,No charging,24,1,11
160,89,BEV,Original,55,Male,7.4,0,5,5,5,5,1,3,"$100,000 to $149,999",Level 1,Level 1,Level 2,24,1,40
161,81,BEV,Discontinued,45,Male,6.73,0,5,5,3,4,4,4,"$200,000 to $249,999",Level 1,Level 1,Level 2,34,1,40
164,271,BEV,Original,45,Male,59.65,60,5,5,5,5,5,5,"$400,000 to $449,999",Level 2,Level 2,DC Fast,30,0,40
167,84,BEV,Original,35,Male,11.63,8,5,5,5,5,4,5,"$50,000 to $99,999",Level 2,Level 2,No charging,,1,40
168,310,BEV,Original,45,Male,6.18,4,,,,,,,,Level 1,No charging,No charging,30,0,19
169,84,BEV,Original,55,Male,18.03,0,3,5,5,4,3,4,"$100,000 to $149,999",Level 2,Level 2,No charging,54,0,40
171,84,BEV,Continued,,,,0,,,,,,,,Level 2,,Level 2,18,1,10
172,238,BEV,Original,,,,0,,,,,,,,No Charging,,,,0,8
173,238,BEV,Continued,55,Male,9.57,0,5,5,5,2,4,4,"$150,000 to $199,999",Level 2,Level 2,No charging,24,1,40
174,270,BEV,Continued,55,Female,26.04,0,,,,,,,,Level 2,Level 1,No charging,24,1,23
175,271,BEV,Original,65,Male,20.32,0,5,5,5,5,5,5,"$200,000 to $249,999",Level 2,Level 2,DC Fast,32,0,40
178,238,BEV,Original,45,Male,33.29,2,4,5,5,4,4,4,"$150,000 to $199,999",No Charging,Level 2,Level 2,41,0,40
182,238,BEV,Original,45,Female,16.18,2,5,4,5,4,5,5,"$250,000 to $299,999",No Charging,Level 2,No charging,98,1,40
183,62,BEV,Original,35,Female,34.51,0,,,,,,,,Level 2,Level 1,,16,0,18
184,84,BEV,Continued,35,Female,26.07,0,3,4,4,4,1,4,"$250,000 to $299,999",Level 2,,,46,1,40
188,238,BEV,Original,35,Male,13.28,2,5,5,5,5,5,5,"$100,000 to $149,999",Level 1,Level 2,No charging,52,0,40
190,310,BEV,Original,35,Male,3.93,4,5,5,5,2,5,4,"$100,000 to $149,999",No Charging,Level 2,Level 2,24,0,40
193,82,BEV,Continued,75,Male,6.11,0,4,5,5,4,2,3,"$50,000 to $99,999",Level 1,,Level 2,95,1,40
195,310,BEV,Original,35,Male,4.81,10,5,5,3,5,5,5,"$350,000 to $399,999",No Charging,Level 2,No charging,24,0,40
196,238,BEV,Original,35,Male,33.07,10,5,5,5,5,5,5,"$100,000 to $149,999",No Charging,Level 1,No charging,30,0,40
197,310,BEV,Original,75,Male,11.17,3,5,5,5,5,5,4,"$50,000 to $99,999",Level 2,No charging,No charging,46,0,40
198,238,BEV,Original,35,Male,42.85,1,5,5,5,4,2,2,"Less than $50,000",Level 1,No charging,Level 2 & DC Fast,,0,40
200,87,BEV,Continued,45,Male,33.04,0,4,5,5,4,3,4,"$300,000 to $349,999",Level 1,Level 2,No charging,16,1,40
202,271,BEV,Continued,45,Male,26.97,0,5,5,5,5,5,5,"$400,000 to $449,999",Level 2,No charging,DC Fast,24,0,40
208,84,BEV,Continued,45,Male,53.37,0,4,5,5,5,4,4,I prefer not to answer,Level 1,DC Fast,No charging,24,1,40
210,271,BEV,Continued,45,Male,49.24,0,5,5,5,4,2,5,I prefer not to answer,Level 2,,,,0,40
212,103,BEV,Continued,55,Male,5.47,0,5,5,5,5,5,5,"$200,000 to $249,999",Level 2,,Level 2,24,1,40
214,238,BEV,Continued,65,Female,30.45,0,5,5,5,5,5,5,"$500,000 or more",Level 2,Level 2,No charging,17,1,40
216,84,BEV,Original,55,Male,3.35,0,4,4,5,4,2,2,"$100,000 to $149,999",Level 2,Level 1,,24,0,40
221,249,BEV,Original,65,Male,0.76,0,5,5,5,5,2,5,I prefer not to answer,Level 2,No charging,No charging,30,1,40
222,111,BEV,Continued,45,Male,13.87,0,5,5,5,5,4,4,"$100,000 to $149,999",Level 2,No charging,No charging,34,1,40
223,271,BEV,Original,65,Male,,4,3,5,3,5,2,5,"$500,000 or more",Level 2,No charging,No charging,30,0,40
224,238,BEV,Original,65,Male,6.07,3,3,5,5,5,5,5,"$300,000 to $349,999",Level 2,Level 2,Level 2,118,0,40
226,84,BEV,Continued,,,,0,,,,,,,,No Charging,Level 2,No charging,32,1,11
227,68,BEV,Original,55,Male,4.76,0,5,5,5,5,1,2,"$50,000 to $99,999",Level 1,Level 1,No charging,26,1,40
229,82,BEV,Original,35,Male,13.59,0,3,5,5,4,3,3,"$50,000 to $99,999",No Charging,,,,0,40
233,238,BEV,Original,35,Male,17.26,1,3,5,5,5,5,5,"$150,000 to $199,999",Level 2,No charging,No charging,14,1,40
236,87,BEV,Discontinued,35,Male,,0,3,3,5,4,3,3,"$50,000 to $99,999",Level 1,,,24,1,40
238,271,BEV,Original,80,Male,,8,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,No charging,No charging,,0,40
240,271,BEV,Original,65,Male,9.27,5,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,No charging,DC Fast,,0,40
241,84,BEV,Continued,45,Male,14.76,0,3,5,5,5,5,4,"$400,000 to $449,999",Level 2,,,18,1,40
248,271,BEV,Original,,,,0,,,,,,,,No Charging,DC Fast,DC Fast,12,0,10
249,84,BEV,Continued,,Decline to state,,0,,,,,,,,Level 2,No charging,No charging,24,1,15
252,271,BEV,Original,45,Male,2.91,4,5,5,5,2,4,5,I prefer not to answer,Level 2,No charging,No charging,24,0,40
253,238,BEV,Original,55,Male,47.18,3,5,5,5,5,5,5,I prefer not to answer,Level 2,Level 2,Level 2,16,0,40
257,84,BEV,Original,,,,0,,,,,,,,Level 1,No charging,No charging,26,0,1
258,81,BEV,Original,45,Female,8.63,0,5,2,5,2,1,3,"$500,000 or more",Level 1,Level 2,No charging,25,0,40
261,310,BEV,Original,35,Male,13.4,1,5,5,3,5,5,5,"$200,000 to $249,999",Level 2,No charging,DC Fast,23,0,40
265,84,BEV,Original,65,Male,6.05,0,5,5,5,5,4,5,"$150,000 to $199,999",Level 2,No charging,No charging,24,0,40
267,238,BEV,Original,65,Female,35.44,1,5,5,5,5,5,2,"$100,000 to $149,999",Level 2,No charging,No charging,24,0,40
269,87,BEV,Discontinued,55,Male,22.01,0,3,2,4,1,2,2,"$100,000 to $149,999",Level 1,,,16,1,40
270,103,BEV,Continued,65,Male,13.75,0,5,4,5,4,4,4,I prefer not to answer,Level 2,,Level 2,105,1,40
273,270,BEV,Original,35,Male,2.66,20,5,5,5,4,4,5,"$250,000 to $299,999",Level 2,No charging,No charging,24,0,40
274,238,BEV,Original,55,Male,10.71,0,5,5,5,5,5,4,"$200,000 to $249,999",Level 2,Level 1,No charging,24,0,40
279,81,BEV,Continued,35,Female,7.6,0,3,5,5,4,2,3,"$50,000 to $99,999",No Charging,Level 1,Level 2 & DC Fast,,1,40
282,238,BEV,Original,,,,0,,,,,,,,Level 2,No charging,No charging,,1,1
283,238,BEV,Original,65,Male,2.17,0,5,5,5,5,5,4,"$150,000 to $199,999",Level 2,No charging,Level 2,30,1,40
284,81,BEV,Continued,45,Male,76.28,0,5,5,5,2,1,4,"$350,000 to $399,999",Level 2,,DC Fast,119,0,40
287,271,BEV,Continued,45,Female,3.31,0,5,5,5,5,5,5,I prefer not to answer,Level 2,Level 2,No charging,38,1,40
288,84,BEV,Discontinued,35,Female,2.67,0,5,5,5,5,3,3,"$150,000 to $199,999",Level 1,No charging,No charging,24,1,40
289,84,BEV,Continued,65,Male,,0,5,5,5,5,2,5,"$150,000 to $199,999",Level 2,,,26,1,40
290,84,BEV,Continued,80,Male,5.94,0,3,5,5,5,1,5,"$400,000 to $449,999",Level 2,No charging,No charging,24,1,40
291,84,BEV,Discontinued,45,Female,,0,5,1,5,2,1,1,,No Charging,Level 1,No charging,27,1,37
294,271,BEV,Continued,35,Male,7.62,0,5,5,5,5,5,5,"$150,000 to $199,999",Level 2,Level 1,Level 2,50,0,40
296,84,BEV,Original,55,Male,18.65,0,5,5,5,5,3,5,"$200,000 to $249,999",Level 2,Level 2,DC Fast,24,1,40
298,310,BEV,Original,35,Male,,0,,,,,,,,Level 1,DC Fast,No charging,24,0,17
300,84,BEV,Discontinued,45,Male,81.04,0,5,5,5,5,5,5,"$150,000 to $199,999",Level 1,No charging,No charging,24,0,40
303,271,BEV,Original,65,Male,4.79,10,5,5,5,4,5,5,"$50,000 to $99,999",Level 2,DC Fast,No charging,,0,40
306,271,BEV,Original,,,,0,,,,,,,,Level 2,No charging,No charging,11,0,10
307,84,BEV,Discontinued,45,Male,14.9,0,2,4,5,5,1,1,"$100,000 to $149,999",Level 1,No charging,DC Fast,18,1,40
308,238,BEV,Original,35,Female,14.35,5,5,5,5,5,5,5,"$150,000 to $199,999",Level 2,Level 2,No charging,24,0,40
309,84,BEV,Original,,,,0,,,,,,,,Level 1,No charging,Level 2,35,0,1
312,84,BEV,Continued,45,Male,10.57,0,4,5,5,5,1,5,"$450,000 to $499,999",Level 2,Level 2,No charging,28,0,40
313,238,BEV,Original,35,Male,67.13,80,5,5,5,5,4,3,"$150,000 to $199,999",Level 2,No charging,No charging,24,0,40
314,238,BEV,Original,45,Male,17.02,0,5,5,5,4,5,4,"$150,000 to $199,999",Level 1,Level 2,No charging,,1,40
315,84,BEV,Original,65,Male,4.5,0,5,5,5,5,1,1,"Less than $50,000",No Charging,,,,0,40
316,81,BEV,Continued,55,Male,,0,5,5,5,5,2,4,"$150,000 to $199,999",No Charging,Level 2,No charging,24,1,40
317,238,BEV,Continued,35,Female,42.78,0,5,3,5,1,1,1,"$100,000 to $149,999",Level 2,No charging,DC Fast,14,0,40
320,270,BEV,Original,55,Male,5.43,6,5,5,5,5,5,5,I prefer not to answer,Level 2,No charging,No charging,,0,40
321,89,BEV,Original,65,Male,10.29,1,5,4,5,5,2,4,"$100,000 to $149,999",Level 2,Level 2,Level 2 & DC Fast,24,1,40
322,84,BEV,Original,35,Female,10.08,0,5,2,5,5,2,1,"$50,000 to $99,999",No Charging,,,,0,40
324,271,BEV,Original,55,Female,23.43,0,5,5,5,5,5,4,I prefer not to answer,Level 2,Level 2,No charging,16,0,40
328,310,BEV,Original,45,Male,11.73,2,5,5,5,4,5,5,I prefer not to answer,No Charging,,,24,0,40
330,84,BEV,Continued,45,Male,14.22,0,5,2,5,5,2,2,"$200,000 to $249,999",Level 2,No charging,No charging,42,1,40
331,238,BEV,Original,45,Male,,0,4,5,5,5,4,5,"$300,000 to $349,999",No Charging,Level 2,No charging,27,1,40
332,87,BEV,Original,55,Male,16.35,0,5,5,5,5,3,5,"$150,000 to $199,999",Level 2,No charging,No charging,16,1,40
335,310,BEV,Original,35,Male,23.18,3,5,5,5,5,5,5,"$150,000 to $199,999",Level 2,,,14,0,40
336,84,BEV,Continued,55,Female,21.32,0,5,5,5,5,4,4,"$200,000 to $249,999",No Charging,,Level 2,24,1,40
337,87,BEV,Discontinued,25,Female,13.6,0,5,5,5,5,4,5,"$100,000 to $149,999",Level 1,Level 2,No charging,24,1,40
338,103,BEV,Continued,55,Male,23.58,0,5,5,5,5,2,2,I prefer not to answer,Level 2,Level 1,,98,1,40
339,84,BEV,Continued,55,Male,,0,5,5,5,5,5,5,"$100,000 to $149,999",Level 1,No charging,DC Fast,114,1,40
340,271,BEV,Continued,75,Male,25.29,0,5,5,5,5,4,5,I prefer not to answer,Level 2,,,24,0,40
344,103,BEV,Continued,65,Female,19.04,0,5,5,5,1,5,5,"$150,000 to $199,999",Level 2,Level 2,No charging,24,1,40
346,238,BEV,Original,35,Male,5.76,4,5,5,5,4,2,2,"$50,000 to $99,999",No Charging,Level 2,No charging,16,1,40
347,89,BEV,Original,35,Female,39.55,0,2,1,2,1,4,2,"$200,000 to $249,999",No Charging,Level 2,Level 2,27,1,40
348,84,BEV,Original,55,Male,,0,5,5,5,5,2,4,"Less than $50,000",No Charging,,,,0,40
350,271,BEV,Continued,55,Male,6.94,2,5,5,5,5,2,5,"$500,000 or more",Level 2,No charging,No charging,30,1,40
352,89,BEV,Original,45,Male,5.95,0,5,5,5,5,2,5,"$50,000 to $99,999",Level 2,Level 2,No charging,25,1,40
353,270,BEV,Original,45,Male,36.9,6,5,5,5,4,4,5,"$500,000 or more",Level 1,No charging,No charging,,0,40
354,238,BEV,Original,45,Male,5.57,0,5,5,5,5,4,5,"$500,000 or more",Level 2,Level 2,No charging,16,1,40
356,84,BEV,Continued,80,Male,,0,5,5,5,5,4,4,I prefer not to answer,Level 1,No charging,No charging,30,1,40
358,84,BEV,Continued,75,Male,5.07,0,5,5,5,5,1,4,"Less than $50,000",Level 1,Level 1,Level 1 & Level 2,,1,40
359,270,BEV,Original,65,Male,25.36,7,5,5,5,5,5,5,"$250,000 to $299,999",Level 2,No charging,DC Fast,89,0,40
361,84,BEV,Continued,55,Male,,0,5,5,5,5,3,5,"$100,000 to $149,999",Level 2,Level 2,No charging,112,1,40
364,271,BEV,Discontinued,65,Male,9.44,0,,,,,,,,Level 2,,,16,0,20
366,249,BEV,Original,35,Male,6.42,4,5,5,5,5,5,5,I prefer not to answer,Level 1,Level 2,DC Fast,24,0,40
367,238,BEV,Original,45,Male,1.01,0,2,5,5,4,4,2,"$150,000 to $199,999",Level 1,Level 1,No charging,42,1,40
368,320,BEV,Original,75,Male,19.61,3,5,5,5,5,5,5,"$300,000 to $349,999",Level 2,No charging,Level 2,25,0,40
369,271,BEV,Original,65,Male,,0,,,,,,,,No Charging,,,,0,17
371,103,BEV,Original,,,,0,,,,,,,,Level 2,,,26,1,1
373,310,BEV,Original,65,Male,6.39,2,5,5,5,5,5,4,"$100,000 to $149,999",Level 2,No charging,No charging,92,0,40
374,84,BEV,Continued,45,Male,14.16,0,5,5,5,5,2,5,"$500,000 or more",Level 1,,,24,1,40
375,103,BEV,Original,75,Male,,0,,,,,,,,Level 2,,Level 2,24,0,16
377,238,BEV,Original,65,Male,3.75,0,5,5,5,5,5,5,"$100,000 to $149,999",No Charging,Level 2,No charging,41,1,40
378,270,BEV,Original,65,Male,,3,5,5,5,4,4,5,"$200,000 to $249,999",Level 2,No charging,DC Fast,18,0,40
380,271,BEV,Original,55,Male,7.66,1,5,5,5,5,5,5,"$150,000 to $199,999",Level 2,No charging,DC Fast,27,0,40
383,270,BEV,Original,75,Male,12.24,0,2,4,4,4,3,4,"$250,000 to $299,999",Level 2,No charging,No charging,42,0,40
385,103,BEV,Original,45,Female,26.69,0,5,5,5,5,4,5,"$150,000 to $199,999",Level 2,,,24,0,40
386,295,BEV,Original,55,Male,0.01,6,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,No charging,DC Fast,114,0,40
387,84,BEV,Continued,45,Male,6.46,0,5,5,4,5,2,2,"$300,000 to $349,999",Level 1,Level 2,No charging,,1,40
388,271,BEV,Original,45,Male,56.21,4,5,5,5,5,5,5,"$500,000 or more",Level 2,Level 1,DC Fast,23,0,40
392,76,BEV,Original,,,,0,,,,,,,,Level 2,Level 2,DC Fast,17,0,3
393,87,BEV,Original,65,Male,9.72,0,3,5,5,5,2,3,I prefer not to answer,Level 2,,,15,0,40
394,103,BEV,Original,75,Male,,0,5,5,5,5,1,2,"$100,000 to $149,999",No Charging,,,,0,40
396,271,BEV,Continued,55,Male,17.07,0,5,5,5,5,5,5,I prefer not to answer,Level 2,,,24,0,40
397,84,BEV,Continued,55,Male,11.78,0,4,4,5,5,3,5,"$150,000 to $199,999",Level 1,Level 2,No charging,95,1,40
398,87,BEV,Continued,65,Female,,0,4,5,5,3,2,4,"$250,000 to $299,999",Level 2,No charging,No charging,28,1,40
399,270,BEV,Original,65,Male,25.54,2,5,5,5,4,5,5,"$350,000 to $399,999",Level 2,No charging,Level 1,42,0,40
401,87,BEV,Original,,,,0,,,,,,,,Level 2,,,14,1,8
402,84,BEV,Continued,45,Male,12.09,0,5,4,5,3,1,4,"$150,000 to $199,999",Level 1,No charging,No charging,24,1,40
404,271,BEV,Original,55,Male,21.2,6,5,5,5,5,5,5,"$500,000 or more",Level 2,,,94,0,40
405,238,BEV,Original,75,Female,1.95,2,5,4,5,4,4,4,"$250,000 to $299,999",Level 2,No charging,No charging,,1,40
407,84,BEV,Original,,,,0,,,,,,,,Level 1,,Level 2,24,0,6
409,310,BEV,Original,65,Male,,0,,,,,,,,Level 2,No charging,No charging,25,0,16
411,82,BEV,Continued,55,Female,,0,3,5,5,5,4,5,"$300,000 to $349,999",Level 2,,,,1,40
412,103,BEV,Continued,55,Female,4.26,0,5,5,5,5,2,5,I prefer not to answer,Level 2,,Level 2,32,1,40
413,87,BEV,Original,80,Male,13.82,0,5,4,5,5,4,4,"$50,000 to $99,999",Level 1,No charging,No charging,,0,40
414,271,BEV,Continued,35,Male,0.99,0,5,5,5,5,5,5,"$150,000 to $199,999",Level 2,No charging,No charging,36,1,40
416,84,BEV,Continued,55,Decline to state,3.1,0,3,4,4,5,1,2,I prefer not to answer,Level 2,,Level 2 & DC Fast,15,1,40
417,271,BEV,Original,65,Male,46.38,0,5,4,5,5,4,4,"$450,000 to $499,999",Level 2,No charging,DC Fast,15,0,40
418,238,BEV,Original,75,Male,4.85,8,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,No charging,No charging,18,1,40
419,84,BEV,Original,,,,0,,,,,,,,No Charging,No charging,Level 2,24,0,1
420,84,BEV,Original,45,Female,3.55,0,5,5,5,5,4,5,"$50,000 to $99,999",No Charging,,,,0,40
422,310,BEV,Original,75,Male,7,1,5,5,5,5,5,5,"Less than $50,000",Level 2,No charging,No charging,42,0,40
424,103,BEV,Continued,,,,0,,,,,,,,Level 2,,Level 2,98,1,10
426,84,BEV,Discontinued,65,Male,17.58,0,5,5,5,5,2,4,"$100,000 to $149,999",Level 2,Level 2,No charging,24,1,40
433,238,BEV,Original,65,Male,,0,5,5,5,5,5,5,"Less than $50,000",Level 2,No charging,No charging,24,0,40
437,271,BEV,Original,35,Female,15.11,4,5,4,5,2,2,4,"$100,000 to $149,999",Level 2,No charging,No charging,,0,40
439,84,BEV,Original,,,,0,,,,,,,,Level 2,Level 1,Level 2 & DC Fast,46,0,6
440,249,BEV,Original,45,Male,12.45,2,5,4,5,3,3,2,"$100,000 to $149,999",Level 2,No charging,DC Fast,,0,40
441,271,BEV,Continued,55,Male,1.23,0,5,5,5,5,5,5,"$150,000 to $199,999",No Charging,No charging,DC Fast,23,1,40
443,76,BEV,Discontinued,75,Male,,0,4,5,5,4,2,5,"$50,000 to $99,999",Level 2,Level 1,Level 1,26,1,40
444,89,BEV,Original,75,Male,9.82,5,5,4,4,4,2,4,I prefer not to answer,Level 2,No charging,DC Fast,29,1,40
447,84,BEV,Continued,55,Female,16.31,0,5,5,5,5,4,4,"$300,000 to $349,999",Level 2,Level 2,DC Fast,24,1,40
451,84,BEV,Continued,55,Male,1.35,0,5,5,5,4,2,2,"$150,000 to $199,999",Level 2,Level 1,,17,1,40
452,310,BEV,Original,55,Male,4.12,3,5,5,5,5,5,5,"$150,000 to $199,999",Level 2,No charging,No charging,49,0,40
453,84,BEV,Original,55,Female,3.43,0,5,5,5,5,2,5,"$150,000 to $199,999",Level 2,No charging,No charging,17,1,40
454,111,BEV,Original,55,Male,,0,5,5,5,5,2,5,"$150,000 to $199,999",Level 2,No charging,No charging,24,1,40
456,84,BEV,Continued,65,Male,1.8,0,2,1,1,1,4,2,"$50,000 to $99,999",Level 1,,,15,1,40
457,84,BEV,Original,55,Male,23.93,0,5,5,5,5,4,5,"$150,000 to $199,999",Level 2,Level 2,No charging,130,1,40
459,310,BEV,Original,75,Female,2.5,7,5,5,5,5,5,5,"$50,000 to $99,999",Level 2,No charging,DC Fast,24,0,40
462,257,BEV,Original,65,Male,,10,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,No charging,No charging,130,0,40
463,238,BEV,Original,45,Male,,0,5,5,5,5,5,5,I prefer not to answer,Level 2,No charging,No charging,32,0,40
464,238,BEV,Original,35,Male,15.65,0,5,5,5,5,5,5,"$150,000 to $199,999",No Charging,Level 2,No charging,48,1,40
468,81,BEV,Original,65,Male,1.88,0,5,5,5,5,4,5,"$100,000 to $149,999",Level 2,Level 2,No charging,,1,40
469,84,BEV,Continued,45,Male,15.84,0,4,5,5,3,2,3,"$50,000 to $99,999",Level 2,,,24,1,40
470,84,BEV,Continued,55,Male,2.51,0,5,4,4,4,2,4,"$150,000 to $199,999",No Charging,No charging,DC Fast,29,1,40
471,310,BEV,Original,75,Male,1.43,0,5,5,5,5,5,5,"$50,000 to $99,999",Level 1,,,89,0,40
473,84,BEV,Original,45,Male,6.88,1,4,5,5,5,4,5,"$200,000 to $249,999",Level 2,Level 2,Level 2,24,0,40
474,84,BEV,Discontinued,35,Male,14.33,0,4,2,5,4,1,2,"$100,000 to $149,999",Level 1,,,27,1,40
475,84,BEV,Continued,35,Male,2.52,0,5,2,4,5,1,2,"$100,000 to $149,999",No Charging,,Level 2,24,1,40
476,271,BEV,Original,55,Male,5.53,1,5,5,5,5,4,5,"$300,000 to $349,999",Level 2,,,18,0,40
477,84,BEV,Discontinued,45,Female,21.12,0,5,5,5,5,2,3,"$100,000 to $149,999",No Charging,,,,1,40
479,271,BEV,Original,55,Male,3.04,24,5,5,5,5,4,5,"$300,000 to $349,999",Level 2,No charging,DC Fast,16,0,40
480,238,BEV,Original,55,Male,8.64,200,5,5,4,5,5,5,"$250,000 to $299,999",Level 2,No charging,No charging,29,1,40
483,238,BEV,Original,45,Male,74.85,7,5,5,5,5,4,5,"$200,000 to $249,999",Level 2,Level 2,No charging,23,0,40
484,310,BEV,Original,45,Male,2.28,2,5,5,4,4,5,5,"$150,000 to $199,999",Level 2,No charging,No charging,95,0,40
485,84,BEV,Original,35,Male,38.23,2,4,5,5,4,2,2,"$150,000 to $199,999",No Charging,Level 2,DC Fast,,0,40
488,271,BEV,Discontinued,45,Female,,0,4,2,2,5,5,5,"$250,000 to $299,999",Level 2,No charging,No charging,24,0,40
489,76,BEV,Original,,,,0,,,,,,,,Level 2,,Level 2,24,1,1
490,84,BEV,Continued,65,Male,17.36,0,4,5,5,5,4,4,"$150,000 to $199,999",Level 2,No charging,No charging,32,1,40
494,271,BEV,Discontinued,35,Male,2.9,0,5,3,3,2,2,2,"$100,000 to $149,999",No Charging,No charging,DC Fast,,1,40
496,271,BEV,Continued,,,,0,,,,,,,,Level 2,No charging,No charging,24,1,8
498,238,BEV,Original,45,Female,28.14,0,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,No charging,No charging,41,0,40
499,238,BEV,Original,45,Male,16.74,0,3,5,5,5,4,3,"$100,000 to $149,999",Level 2,No charging,No charging,24,1,40
503,271,BEV,Original,75,Female,4.4,7,5,5,5,5,5,5,"$100,000 to $149,999",Level 2,,,,0,40
504,84,BEV,Original,65,Male,19.22,0,5,5,5,5,1,4,"$200,000 to $249,999",Level 1,,,24,0,40
505,271,BEV,Original,45,Male,2.93,1,5,5,5,5,5,4,"$400,000 to $449,999",Level 2,Level 2,DC Fast,25,0,40
506,87,BEV,Continued,65,Male,3.99,0,5,5,5,5,2,5,"$50,000 to $99,999",Level 1,,Level 2,24,1,40
508,103,BEV,Continued,45,Female,3.98,0,5,5,5,5,4,4,"$250,000 to $299,999",Level 2,,Level 2,42,1,40
511,84,BEV,Original,45,Female,4.18,0,3,4,5,5,5,4,"$50,000 to $99,999",No Charging,Level 1,No charging,,1,40
512,81,BEV,Continued,65,Female,1.32,0,5,5,5,5,2,5,I prefer not to answer,Level 2,No charging,No charging,,1,40
518,238,BEV,Original,65,Male,32.1,1,3,5,5,5,5,5,I prefer not to answer,Level 2,No charging,Level 2,24,1,40
519,238,BEV,Original,65,Male,24.1,1,4,4,4,5,5,4,I prefer not to answer,Level 2,No charging,DC Fast,116,1,40
520,87,BEV,Discontinued,45,Male,6.96,0,5,5,5,2,5,5,,Level 2,,,16,1,31
521,310,BEV,Original,65,Male,26.14,5,5,5,5,5,4,5,"$150,000 to $199,999",Level 2,No charging,No charging,13,0,40
522,84,BEV,Original,45,Male,13.74,0,5,5,3,3,1,2,I prefer not to answer,Level 2,No charging,No charging,103,0,40
525,310,BEV,Original,75,Male,98.34,0,,,,,,,,Level 2,Level 2,No charging,26,0,18
529,84,BEV,Continued,55,Female,17.52,0,4,4,5,5,1,1,"$100,000 to $149,999",No Charging,,,,0,40
530,249,BEV,Original,65,Male,8.22,0,5,5,5,5,5,5,"$450,000 to $499,999",Level 2,No charging,No charging,24,0,40
533,271,BEV,Continued,55,Male,,0,5,5,5,5,5,5,"$500,000 or more",Level 2,,,115,0,40
534,238,BEV,Original,65,Male,26.28,6,5,5,5,5,5,5,I prefer not to answer,Level 2,Level 2,Level 2 & DC Fast,29,0,40
535,84,BEV,Discontinued,55,Male,24.14,0,3,5,4,4,2,4,"$100,000 to $149,999",Level 1,,,24,1,40
536,84,BEV,Discontinued,65,Male,4.33,0,5,5,5,5,4,5,"$100,000 to $149,999",No Charging,Level 2,No charging,18,1,40
538,87,BEV,Continued,35,Female,5.77,0,4,5,5,4,2,5,"$250,000 to $299,999",Level 1,No charging,No charging,29,0,40
539,238,BEV,Original,65,Male,5.26,0,5,5,5,5,5,1,"$300,000 to $349,999",Level 2,Level 2,Level 2,112,1,40
540,87,BEV,Continued,45,Male,,0,5,4,5,4,2,3,"$500,000 or more",Level 1,Level 1,,24,1,40
542,87,BEV,Original,35,Female,2.06,0,5,4,5,5,2,4,"$100,000 to $149,999",Level 1,Level 2,No charging,25,1,40
543,84,BEV,Continued,65,Female,48.94,0,4,4,5,4,1,1,I prefer not to answer,Level 2,DC Fast,No charging,31,1,40
544,238,BEV,Original,55,Male,35.08,1,5,5,5,5,5,5,"$150,000 to $199,999",Level 2,No charging,Level 2,18,0,40
546,81,BEV,Original,,,,0,,,,,,,,Level 1,Level 2,No charging,31,1,1
550,84,BEV,Continued,35,Male,19.13,0,5,5,5,5,1,1,"$150,000 to $199,999",Level 2,,Level 2 & DC Fast,,1,40
551,76,BEV,Continued,35,Male,,0,4,4,4,3,2,3,"$100,000 to $149,999",Level 2,,,98,1,40
552,238,BEV,Original,55,Male,43.65,6,4,5,5,5,4,5,"$350,000 to $399,999",Level 2,Level 1,Level 2,24,0,40
553,271,BEV,Original,65,Female,11.31,6,5,5,5,5,5,5,I prefer not to answer,Level 2,,,13,0,40
554,84,BEV,Continued,75,Male,1.65,0,5,5,5,5,2,3,"$50,000 to $99,999",Level 2,Level 2,Level 2,116,1,40
555,76,BEV,Original,55,Female,4.45,0,5,5,5,5,4,4,I prefer not to answer,Level 1,Level 2,No charging,,1,40
557,310,BEV,Original,55,Male,5.64,2,5,5,5,5,5,5,"$200,000 to $249,999",Level 2,No charging,No charging,26,0,40
559,84,BEV,Discontinued,75,Female,10.77,0,4,5,5,5,2,3,I prefer not to answer,Level 2,No charging,Level 2 & DC Fast,24,1,40
565,238,BEV,Original,65,Male,,1,5,5,5,5,5,5,"$100,000 to $149,999",Level 1,No charging,Level 2,112,0,40
566,270,BEV,Original,55,Female,11.46,0,5,5,5,4,3,2,I prefer not to answer,Level 2,No charging,No charging,50,0,40
